path,relative_path,file_name,file_size_bytes,width,height,mode,corrupted,error,category,split,defect_type,sample_id,is_mask,kind,label,anomaly_group
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\structural_anomalies\077\000.png,pushpins/ground_truth/structural_anomalies/077/000.png,000.png,2334,1700,1000,L,False,,pushpins,ground_truth,structural_anomalies,077,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\structural_anomalies\078\000.png,pushpins/ground_truth/structural_anomalies/078/000.png,000.png,2239,1700,1000,L,False,,pushpins,ground_truth,structural_anomalies,078,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\structural_anomalies\079\000.png,pushpins/ground_truth/structural_anomalies/079/000.png,000.png,2085,1700,1000,L,False,,pushpins,ground_truth,structural_anomalies,079,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\pushpins\ground_truth\structural_anomalies\080\000.png,pushpins/ground_truth/structural_anomalies/080/000.png,000.png,2164,1700,1000,L,False,,pushpins,ground_truth,structural_anomalies,080,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\pushpins\test\good\000.png,pushpins/test/good/000.png,000.png,1484539,1700,1000,RGB,False,,pushpins,test,good,000,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\001.png,pushpins/test/good/001.png,001.png,1480457,1700,1000,RGB,False,,pushpins,test,good,001,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\002.png,pushpins/test/good/002.png,002.png,1493647,1700,1000,RGB,False,,pushpins,test,good,002,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\003.png,pushpins/test/good/003.png,003.png,1492162,1700,1000,RGB,False,,pushpins,test,good,003,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\004.png,pushpins/test/good/004.png,004.png,1486697,1700,1000,RGB,False,,pushpins,test,good,004,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\005.png,pushpins/test/good/005.png,005.png,1525406,1700,1000,RGB,False,,pushpins,test,good,005,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\006.png,pushpins/test/good/006.png,006.png,1488234,1700,1000,RGB,False,,pushpins,test,good,006,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\007.png,pushpins/test/good/007.png,007.png,1478867,1700,1000,RGB,False,,pushpins,test,good,007,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\008.png,pushpins/test/good/008.png,008.png,1489196,1700,1000,RGB,False,,pushpins,test,good,008,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\009.png,pushpins/test/good/009.png,009.png,1492533,1700,1000,RGB,False,,pushpins,test,good,009,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\010.png,pushpins/test/good/010.png,010.png,1476029,1700,1000,RGB,False,,pushpins,test,good,010,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\011.png,pushpins/test/good/011.png,011.png,1520274,1700,1000,RGB,False,,pushpins,test,good,011,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\012.png,pushpins/test/good/012.png,012.png,1481022,1700,1000,RGB,False,,pushpins,test,good,012,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\013.png,pushpins/test/good/013.png,013.png,1478790,1700,1000,RGB,False,,pushpins,test,good,013,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\014.png,pushpins/test/good/014.png,014.png,1486857,1700,1000,RGB,False,,pushpins,test,good,014,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\015.png,pushpins/test/good/015.png,015.png,1503871,1700,1000,RGB,False,,pushpins,test,good,015,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\016.png,pushpins/test/good/016.png,016.png,1514702,1700,1000,RGB,False,,pushpins,test,good,016,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\017.png,pushpins/test/good/017.png,017.png,1494498,1700,1000,RGB,False,,pushpins,test,good,017,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\018.png,pushpins/test/good/018.png,018.png,1474646,1700,1000,RGB,False,,pushpins,test,good,018,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\019.png,pushpins/test/good/019.png,019.png,1405147,1700,1000,RGB,False,,pushpins,test,good,019,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\020.png,pushpins/test/good/020.png,020.png,1523073,1700,1000,RGB,False,,pushpins,test,good,020,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\021.png,pushpins/test/good/021.png,021.png,1484031,1700,1000,RGB,False,,pushpins,test,good,021,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\022.png,pushpins/test/good/022.png,022.png,1495200,1700,1000,RGB,False,,pushpins,test,good,022,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\023.png,pushpins/test/good/023.png,023.png,1496041,1700,1000,RGB,False,,pushpins,test,good,023,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\024.png,pushpins/test/good/024.png,024.png,1487104,1700,1000,RGB,False,,pushpins,test,good,024,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\025.png,pushpins/test/good/025.png,025.png,1504467,1700,1000,RGB,False,,pushpins,test,good,025,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\026.png,pushpins/test/good/026.png,026.png,1528214,1700,1000,RGB,False,,pushpins,test,good,026,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\027.png,pushpins/test/good/027.png,027.png,1476306,1700,1000,RGB,False,,pushpins,test,good,027,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\028.png,pushpins/test/good/028.png,028.png,1484540,1700,1000,RGB,False,,pushpins,test,good,028,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\029.png,pushpins/test/good/029.png,029.png,1490750,1700,1000,RGB,False,,pushpins,test,good,029,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\030.png,pushpins/test/good/030.png,030.png,1478788,1700,1000,RGB,False,,pushpins,test,good,030,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\031.png,pushpins/test/good/031.png,031.png,1486155,1700,1000,RGB,False,,pushpins,test,good,031,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\032.png,pushpins/test/good/032.png,032.png,1511407,1700,1000,RGB,False,,pushpins,test,good,032,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\033.png,pushpins/test/good/033.png,033.png,1529278,1700,1000,RGB,False,,pushpins,test,good,033,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\034.png,pushpins/test/good/034.png,034.png,1484665,1700,1000,RGB,False,,pushpins,test,good,034,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\035.png,pushpins/test/good/035.png,035.png,1512951,1700,1000,RGB,False,,pushpins,test,good,035,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\036.png,pushpins/test/good/036.png,036.png,1481454,1700,1000,RGB,False,,pushpins,test,good,036,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\037.png,pushpins/test/good/037.png,037.png,1514025,1700,1000,RGB,False,,pushpins,test,good,037,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\038.png,pushpins/test/good/038.png,038.png,1479191,1700,1000,RGB,False,,pushpins,test,good,038,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\039.png,pushpins/test/good/039.png,039.png,1484023,1700,1000,RGB,False,,pushpins,test,good,039,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\040.png,pushpins/test/good/040.png,040.png,1475705,1700,1000,RGB,False,,pushpins,test,good,040,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\041.png,pushpins/test/good/041.png,041.png,1498092,1700,1000,RGB,False,,pushpins,test,good,041,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\042.png,pushpins/test/good/042.png,042.png,1500383,1700,1000,RGB,False,,pushpins,test,good,042,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\043.png,pushpins/test/good/043.png,043.png,1502008,1700,1000,RGB,False,,pushpins,test,good,043,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\044.png,pushpins/test/good/044.png,044.png,1529865,1700,1000,RGB,False,,pushpins,test,good,044,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\045.png,pushpins/test/good/045.png,045.png,1510116,1700,1000,RGB,False,,pushpins,test,good,045,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\046.png,pushpins/test/good/046.png,046.png,1475310,1700,1000,RGB,False,,pushpins,test,good,046,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\047.png,pushpins/test/good/047.png,047.png,1496474,1700,1000,RGB,False,,pushpins,test,good,047,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\048.png,pushpins/test/good/048.png,048.png,1508211,1700,1000,RGB,False,,pushpins,test,good,048,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\049.png,pushpins/test/good/049.png,049.png,1490848,1700,1000,RGB,False,,pushpins,test,good,049,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\050.png,pushpins/test/good/050.png,050.png,1469193,1700,1000,RGB,False,,pushpins,test,good,050,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\051.png,pushpins/test/good/051.png,051.png,1490185,1700,1000,RGB,False,,pushpins,test,good,051,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\052.png,pushpins/test/good/052.png,052.png,1496793,1700,1000,RGB,False,,pushpins,test,good,052,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\053.png,pushpins/test/good/053.png,053.png,1484143,1700,1000,RGB,False,,pushpins,test,good,053,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\054.png,pushpins/test/good/054.png,054.png,1512417,1700,1000,RGB,False,,pushpins,test,good,054,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\055.png,pushpins/test/good/055.png,055.png,1499108,1700,1000,RGB,False,,pushpins,test,good,055,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\056.png,pushpins/test/good/056.png,056.png,1456015,1700,1000,RGB,False,,pushpins,test,good,056,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\057.png,pushpins/test/good/057.png,057.png,1507951,1700,1000,RGB,False,,pushpins,test,good,057,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\058.png,pushpins/test/good/058.png,058.png,1482950,1700,1000,RGB,False,,pushpins,test,good,058,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\059.png,pushpins/test/good/059.png,059.png,1501139,1700,1000,RGB,False,,pushpins,test,good,059,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\060.png,pushpins/test/good/060.png,060.png,1507410,1700,1000,RGB,False,,pushpins,test,good,060,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\061.png,pushpins/test/good/061.png,061.png,1495855,1700,1000,RGB,False,,pushpins,test,good,061,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\062.png,pushpins/test/good/062.png,062.png,1494029,1700,1000,RGB,False,,pushpins,test,good,062,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\063.png,pushpins/test/good/063.png,063.png,1518132,1700,1000,RGB,False,,pushpins,test,good,063,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\064.png,pushpins/test/good/064.png,064.png,1486101,1700,1000,RGB,False,,pushpins,test,good,064,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\065.png,pushpins/test/good/065.png,065.png,1481770,1700,1000,RGB,False,,pushpins,test,good,065,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\066.png,pushpins/test/good/066.png,066.png,1506699,1700,1000,RGB,False,,pushpins,test,good,066,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\067.png,pushpins/test/good/067.png,067.png,1495538,1700,1000,RGB,False,,pushpins,test,good,067,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\068.png,pushpins/test/good/068.png,068.png,1505701,1700,1000,RGB,False,,pushpins,test,good,068,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\069.png,pushpins/test/good/069.png,069.png,1496587,1700,1000,RGB,False,,pushpins,test,good,069,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\070.png,pushpins/test/good/070.png,070.png,1483322,1700,1000,RGB,False,,pushpins,test,good,070,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\071.png,pushpins/test/good/071.png,071.png,1487997,1700,1000,RGB,False,,pushpins,test,good,071,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\072.png,pushpins/test/good/072.png,072.png,1482206,1700,1000,RGB,False,,pushpins,test,good,072,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\073.png,pushpins/test/good/073.png,073.png,1489364,1700,1000,RGB,False,,pushpins,test,good,073,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\074.png,pushpins/test/good/074.png,074.png,1496359,1700,1000,RGB,False,,pushpins,test,good,074,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\075.png,pushpins/test/good/075.png,075.png,1500299,1700,1000,RGB,False,,pushpins,test,good,075,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\076.png,pushpins/test/good/076.png,076.png,1505154,1700,1000,RGB,False,,pushpins,test,good,076,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\077.png,pushpins/test/good/077.png,077.png,1498247,1700,1000,RGB,False,,pushpins,test,good,077,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\078.png,pushpins/test/good/078.png,078.png,1526757,1700,1000,RGB,False,,pushpins,test,good,078,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\079.png,pushpins/test/good/079.png,079.png,1499444,1700,1000,RGB,False,,pushpins,test,good,079,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\080.png,pushpins/test/good/080.png,080.png,1495829,1700,1000,RGB,False,,pushpins,test,good,080,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\081.png,pushpins/test/good/081.png,081.png,1484554,1700,1000,RGB,False,,pushpins,test,good,081,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\082.png,pushpins/test/good/082.png,082.png,1518718,1700,1000,RGB,False,,pushpins,test,good,082,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\083.png,pushpins/test/good/083.png,083.png,1479616,1700,1000,RGB,False,,pushpins,test,good,083,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\084.png,pushpins/test/good/084.png,084.png,1517203,1700,1000,RGB,False,,pushpins,test,good,084,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\085.png,pushpins/test/good/085.png,085.png,1473359,1700,1000,RGB,False,,pushpins,test,good,085,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\086.png,pushpins/test/good/086.png,086.png,1479185,1700,1000,RGB,False,,pushpins,test,good,086,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\087.png,pushpins/test/good/087.png,087.png,1499865,1700,1000,RGB,False,,pushpins,test,good,087,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\088.png,pushpins/test/good/088.png,088.png,1486907,1700,1000,RGB,False,,pushpins,test,good,088,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\089.png,pushpins/test/good/089.png,089.png,1474641,1700,1000,RGB,False,,pushpins,test,good,089,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\090.png,pushpins/test/good/090.png,090.png,1480747,1700,1000,RGB,False,,pushpins,test,good,090,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\091.png,pushpins/test/good/091.png,091.png,1485205,1700,1000,RGB,False,,pushpins,test,good,091,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\092.png,pushpins/test/good/092.png,092.png,1491101,1700,1000,RGB,False,,pushpins,test,good,092,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\093.png,pushpins/test/good/093.png,093.png,1483182,1700,1000,RGB,False,,pushpins,test,good,093,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\094.png,pushpins/test/good/094.png,094.png,1507187,1700,1000,RGB,False,,pushpins,test,good,094,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\095.png,pushpins/test/good/095.png,095.png,1505870,1700,1000,RGB,False,,pushpins,test,good,095,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\096.png,pushpins/test/good/096.png,096.png,1505209,1700,1000,RGB,False,,pushpins,test,good,096,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\097.png,pushpins/test/good/097.png,097.png,1496053,1700,1000,RGB,False,,pushpins,test,good,097,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\098.png,pushpins/test/good/098.png,098.png,1495118,1700,1000,RGB,False,,pushpins,test,good,098,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\099.png,pushpins/test/good/099.png,099.png,1476386,1700,1000,RGB,False,,pushpins,test,good,099,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\100.png,pushpins/test/good/100.png,100.png,1481506,1700,1000,RGB,False,,pushpins,test,good,100,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\101.png,pushpins/test/good/101.png,101.png,1479163,1700,1000,RGB,False,,pushpins,test,good,101,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\102.png,pushpins/test/good/102.png,102.png,1481689,1700,1000,RGB,False,,pushpins,test,good,102,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\103.png,pushpins/test/good/103.png,103.png,1473268,1700,1000,RGB,False,,pushpins,test,good,103,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\104.png,pushpins/test/good/104.png,104.png,1477300,1700,1000,RGB,False,,pushpins,test,good,104,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\105.png,pushpins/test/good/105.png,105.png,1490622,1700,1000,RGB,False,,pushpins,test,good,105,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\106.png,pushpins/test/good/106.png,106.png,1491119,1700,1000,RGB,False,,pushpins,test,good,106,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\107.png,pushpins/test/good/107.png,107.png,1482677,1700,1000,RGB,False,,pushpins,test,good,107,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\108.png,pushpins/test/good/108.png,108.png,1497816,1700,1000,RGB,False,,pushpins,test,good,108,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\109.png,pushpins/test/good/109.png,109.png,1495834,1700,1000,RGB,False,,pushpins,test,good,109,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\110.png,pushpins/test/good/110.png,110.png,1484760,1700,1000,RGB,False,,pushpins,test,good,110,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\111.png,pushpins/test/good/111.png,111.png,1507530,1700,1000,RGB,False,,pushpins,test,good,111,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\112.png,pushpins/test/good/112.png,112.png,1499605,1700,1000,RGB,False,,pushpins,test,good,112,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\113.png,pushpins/test/good/113.png,113.png,1500401,1700,1000,RGB,False,,pushpins,test,good,113,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\114.png,pushpins/test/good/114.png,114.png,1522394,1700,1000,RGB,False,,pushpins,test,good,114,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\115.png,pushpins/test/good/115.png,115.png,1495889,1700,1000,RGB,False,,pushpins,test,good,115,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\116.png,pushpins/test/good/116.png,116.png,1510242,1700,1000,RGB,False,,pushpins,test,good,116,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\117.png,pushpins/test/good/117.png,117.png,1472576,1700,1000,RGB,False,,pushpins,test,good,117,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\118.png,pushpins/test/good/118.png,118.png,1505128,1700,1000,RGB,False,,pushpins,test,good,118,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\119.png,pushpins/test/good/119.png,119.png,1511439,1700,1000,RGB,False,,pushpins,test,good,119,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\120.png,pushpins/test/good/120.png,120.png,1480393,1700,1000,RGB,False,,pushpins,test,good,120,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\121.png,pushpins/test/good/121.png,121.png,1473382,1700,1000,RGB,False,,pushpins,test,good,121,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\122.png,pushpins/test/good/122.png,122.png,1500299,1700,1000,RGB,False,,pushpins,test,good,122,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\123.png,pushpins/test/good/123.png,123.png,1458207,1700,1000,RGB,False,,pushpins,test,good,123,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\124.png,pushpins/test/good/124.png,124.png,1522321,1700,1000,RGB,False,,pushpins,test,good,124,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\125.png,pushpins/test/good/125.png,125.png,1470984,1700,1000,RGB,False,,pushpins,test,good,125,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\126.png,pushpins/test/good/126.png,126.png,1515210,1700,1000,RGB,False,,pushpins,test,good,126,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\127.png,pushpins/test/good/127.png,127.png,1473119,1700,1000,RGB,False,,pushpins,test,good,127,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\128.png,pushpins/test/good/128.png,128.png,1475895,1700,1000,RGB,False,,pushpins,test,good,128,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\129.png,pushpins/test/good/129.png,129.png,1496642,1700,1000,RGB,False,,pushpins,test,good,129,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\130.png,pushpins/test/good/130.png,130.png,1472192,1700,1000,RGB,False,,pushpins,test,good,130,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\131.png,pushpins/test/good/131.png,131.png,1501414,1700,1000,RGB,False,,pushpins,test,good,131,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\132.png,pushpins/test/good/132.png,132.png,1480949,1700,1000,RGB,False,,pushpins,test,good,132,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\133.png,pushpins/test/good/133.png,133.png,1476609,1700,1000,RGB,False,,pushpins,test,good,133,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\134.png,pushpins/test/good/134.png,134.png,1496246,1700,1000,RGB,False,,pushpins,test,good,134,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\135.png,pushpins/test/good/135.png,135.png,1482253,1700,1000,RGB,False,,pushpins,test,good,135,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\136.png,pushpins/test/good/136.png,136.png,1495982,1700,1000,RGB,False,,pushpins,test,good,136,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\good\137.png,pushpins/test/good/137.png,137.png,1472445,1700,1000,RGB,False,,pushpins,test,good,137,False,product,0,good
D:\Anal Project Codex\Phase 1\pushpins\test\logical_anomalies\000.png,pushpins/test/logical_anomalies/000.png,000.png,1507965,1700,1000,RGB,False,,pushpins,test,logical_anomalies,000,False,product,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\test\logical_anomalies\001.png,pushpins/test/logical_anomalies/001.png,001.png,1511534,1700,1000,RGB,False,,pushpins,test,logical_anomalies,001,False,product,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\test\logical_anomalies\002.png,pushpins/test/logical_anomalies/002.png,002.png,1495865,1700,1000,RGB,False,,pushpins,test,logical_anomalies,002,False,product,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\test\logical_anomalies\003.png,pushpins/test/logical_anomalies/003.png,003.png,1499861,1700,1000,RGB,False,,pushpins,test,logical_anomalies,003,False,product,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\test\logical_anomalies\004.png,pushpins/test/logical_anomalies/004.png,004.png,1494379,1700,1000,RGB,False,,pushpins,test,logical_anomalies,004,False,product,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\test\logical_anomalies\005.png,pushpins/test/logical_anomalies/005.png,005.png,1518385,1700,1000,RGB,False,,pushpins,test,logical_anomalies,005,False,product,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\test\logical_anomalies\006.png,pushpins/test/logical_anomalies/006.png,006.png,1507178,1700,1000,RGB,False,,pushpins,test,logical_anomalies,006,False,product,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\test\logical_anomalies\007.png,pushpins/test/logical_anomalies/007.png,007.png,1490542,1700,1000,RGB,False,,pushpins,test,logical_anomalies,007,False,product,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\test\logical_anomalies\008.png,pushpins/test/logical_anomalies/008.png,008.png,1534446,1700,1000,RGB,False,,pushpins,test,logical_anomalies,008,False,product,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\test\logical_anomalies\009.png,pushpins/test/logical_anomalies/009.png,009.png,1512454,1700,1000,RGB,False,,pushpins,test,logical_anomalies,009,False,product,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\test\logical_anomalies\010.png,pushpins/test/logical_anomalies/010.png,010.png,1508199,1700,1000,RGB,False,,pushpins,test,logical_anomalies,010,False,product,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\test\logical_anomalies\011.png,pushpins/test/logical_anomalies/011.png,011.png,1504214,1700,1000,RGB,False,,pushpins,test,logical_anomalies,011,False,product,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\test\logical_anomalies\012.png,pushpins/test/logical_anomalies/012.png,012.png,1491622,1700,1000,RGB,False,,pushpins,test,logical_anomalies,012,False,product,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\test\logical_anomalies\013.png,pushpins/test/logical_anomalies/013.png,013.png,1512056,1700,1000,RGB,False,,pushpins,test,logical_anomalies,013,False,product,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\test\logical_anomalies\014.png,pushpins/test/logical_anomalies/014.png,014.png,1516876,1700,1000,RGB,False,,pushpins,test,logical_anomalies,014,False,product,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\test\logical_anomalies\015.png,pushpins/test/logical_anomalies/015.png,015.png,1512545,1700,1000,RGB,False,,pushpins,test,logical_anomalies,015,False,product,1,logical_anomalies
D:\Anal Project Codex\Phase 1\pushpins\test\logical_anomalies\016.png,pushpins/test/logical_anomalies/016.png,016.png,1492462,1700,1000,RGB,False,,pushpins,test,logical_anomalies,016,False,product,1,logical_anomalies
